pH,DO,BOD,Conductivity,Nitrate,Fecal_Coliform,Turbidity,Potability
7.082750503446485,7.00268285364233,5.019466066737397,483.1245883351143,2.5904231146188312,169.0,0.9982363918318082,0
8.633660832114995,7.794082038793214,1.2154149171482749,213.29814508835003,7.3178689579041,126.0,2.860088124274647,0
7.221886769571741,7.663334680677538,3.8619978518330953,313.11556163633225,4.792156639012604,59.0,2.150304526226816,0
6.98217681665303,8.961717016257118,2.8785628472189617,499.27303099593496,4.037462316994709,106.0,0.5976112282125494,0
7.257665848613587,8.47141235767236,5.280998178078894,389.36116615800864,1.154990250041037,94.0,0.8777708137860221,0
6.991126396841119,6.204741379332879,3.4090375190978657,390.7435937916392,4.797817240418623,25.0,1.101060264299502,1
6.349588502191896,6.31244683322496,2.568113355380102,208.3248745645867,3.297234935045753,145.0,2.9123553698358045,0
7.658623932542165,8.078909818069134,2.702751361878603,224.7096877011391,5.730018695792487,110.0,2.313070499694965,0
7.180609218489404,7.435662352620834,3.047888033423713,462.9507676002703,1.5710984040636475,19.0,1.56121805685613,1
7.0140906015469255,7.044828216046236,1.628651166004319,279.30277454187325,5.533718778518602,82.0,2.412175455568573,0
6.2197071781774,8.51562788399447,2.079756569858506,290.61057520401806,3.6831476885035377,46.0,4.121302457768216,0
8.042806345547808,7.687459382088911,0.858067236969771,465.6741501265654,1.2521092227945605,35.0,3.5350441459080835,1
7.531762196266488,7.552457386889444,1.8924277219510877,224.0103745556567,1.0181478863655595,23.0,4.5028032114328544,1
6.557663330106158,8.27982864075505,3.11268777799254,382.30821594635097,1.4689388359319175,109.0,2.6575307029211266,0
7.80145988294555,7.124891005056435,3.360210059141425,355.148879140123,4.380802827678373,44.0,5.403835786022466,1
6.601943329291834,9.068518985472554,0.6248043660043177,349.6777128964109,5.362986303090501,9.0,3.522119825547738,1
6.374397205991171,6.711952376766992,2.83534595634696,287.7877241746995,5.809470897131543,160.0,2.2666238649879142,0
6.39223750601577,8.156929066342087,3.676091940986559,280.4173782244006,5.922658753185343,90.0,3.139427714535554,0
5.583145157529527,8.933832838659844,2.8045053679485177,220.59630034461617,2.724430217062399,93.0,1.127886071115274,0
7.377233904334565,6.1227045107279,2.2394536250666395,407.9198031249568,8.175208724285527,187.0,2.540722295628346,0
5.53508409732932,7.156664824147551,2.5054066259421437,269.82209701799167,3.673323421975541,42.0,3.644961345339912,0
6.0172449349873895,8.642207392885558,2.351083974027333,466.24935454007016,6.3504492801791965,190.0,3.917504262147884,0
5.339529592737174,8.657244547731025,2.2359233290703315,323.05339500912163,4.507533699518549,147.0,2.384756665753205,0
6.931144245767285,7.328504399611761,3.208588230293818,222.98594126947543,6.126863695109124,93.0,7.100835641283952,0
6.879743631782502,6.76532890632314,5.769225873282542,321.46233414218955,4.357015801565259,117.0,2.741688385267067,0
6.738643029450909,8.455935822330762,2.10756009971378,300.69713610362305,6.180904629723699,127.0,0.4824089367852702,0
6.165937844263539,8.683549102581605,2.618228840806288,471.0924094073663,4.977833390359029,35.0,4.819900788012747,0
6.062212997250688,6.335336651487605,2.937962472749722,305.71997728981614,7.441521711952067,136.0,3.9106909557745153,0
7.371495890837259,6.29608635103362,2.175174678770048,316.85475425596087,2.5439448703664054,111.0,3.347533231432875,0
6.55955845463321,7.725256681983599,4.317882964228112,519.3856046590922,0.1,43.0,2.302618663362333,0
7.253086657228915,8.129360633428892,0.5,410.99207857560185,2.07992774169771,45.0,3.5900197740396624,1
6.291801051100622,7.200930914769945,2.362728995545589,549.5247219204196,8.2067552457141,134.0,5.428524368996445,0
7.144850194216866,8.17929381998235,3.981976483583954,501.0854004876686,4.536323540336781,13.0,3.302449406010219,0
8.042622429852852,6.7898633931626176,2.6470868299336394,243.54048939645747,5.276186886639687,11.0,0.794949619783611,1
7.468932640314227,5.385306400926265,2.0149932493796503,468.7941025280129,1.8390901578608387,102.0,0.2,0
6.670068945426816,7.076098927667404,3.5289081053265168,533.0363950489509,5.196661175450836,198.0,3.5768393409575783,0
7.205759176284742,7.563232146513101,4.087611882476582,533.9375758788103,1.9315620677819112,197.0,1.5211296881098382,0
6.807467860375829,7.224160040103543,3.25276253425807,468.5715180292025,2.372656174841735,135.0,2.850430923906294,0
7.006304147755783,6.341396736340515,2.03853556822454,466.1027593891011,3.7925489515283592,55.0,1.7863835654799012,0
6.739511158281197,5.684351024121183,3.547443982982092,313.68067475893406,6.3352917735264365,183.0,1.6786365237051029,0
6.868531835291687,6.985911195632102,2.517540839670252,249.51414987805103,6.655542741927531,19.0,1.8520888000705995,1
7.16967468245934,8.397655771649744,3.8942242582725934,307.7339217323052,6.737134693813511,107.0,1.987686960125151,0
6.205313040334439,8.756197439413683,4.779910661827909,150.22531982806845,0.235747654866878,6.0,4.164353982724253,0
6.187296938408017,8.687713384138455,0.5,511.1354378506047,4.980006498829216,9.0,3.860465689704877,0
5.889165956935031,6.684090464851447,3.133280967834759,316.00484486987455,4.409654499851792,148.0,1.18801676578324,0
5.719783116397032,6.346293676369636,0.9171192756628472,504.9596874877952,0.4034527517556334,25.0,1.3923979104494872,0
6.0261738462236165,7.996634614979896,5.930146302395725,202.22005073340804,5.047951300166595,50.0,3.5686828567040587,0
7.127570005443303,8.135100011597926,2.438250559444572,479.9149905202653,4.248718347689716,72.0,4.578753548153283,0
6.285769987606493,7.900169605200498,3.895647890190447,290.61432101848163,6.534577016353662,178.0,4.555712039871189,0
7.410891571384877,5.485936725762237,2.957619768486125,195.8756710028991,5.243741228719408,166.0,1.4956367388296528,0
7.027770999002049,6.633115415116533,2.036298503137129,545.2541662591709,3.3520384091502406,66.0,4.483967147850337,0
5.425196629249557,7.470311209714022,1.893536343387088,482.8774003208929,7.777287351370932,57.0,0.335595548521725,0
7.523980467377352,7.987218194630427,4.902815007720911,375.4150904222941,0.1,22.0,2.695673374484941,0
7.648638916473368,8.267307362602487,4.147125672213972,354.0725462161956,4.8072046147111696,56.0,3.730539663912979,0
6.204909860132117,7.64425352228204,5.332300904853076,402.7412022582942,0.1,36.0,0.2,0
7.336153234315994,7.830783806538236,3.066544002189239,373.3554293500893,2.2634201863816403,179.0,6.1392853861281935,0
6.314801410072641,7.584865458361104,3.3455035454952005,254.92688549942343,6.574441109028049,68.0,4.990042774464923,0
7.0781363013986685,8.185619374218483,2.6793701212136543,300.55372762580936,1.177407558677591,1.0,3.9705059585408833,1
5.988401274436027,7.812865651490911,2.655501356261989,585.2861398446444,0.7288465438881957,48.0,1.552457688652618,0
5.565514837972339,7.565737660047287,1.749735681027158,670.6588091153617,12.145834950246872,161.0,2.8978445631343006,0
6.693746248309625,7.231631200862619,3.1008122291092217,537.520220627682,0.9221328457395064,152.0,4.185630254644533,0
6.901016842980131,7.581291425042481,2.0529040861365635,407.3868728195148,9.95156270926392,177.0,1.3160076495002793,0
6.6818562451083165,7.984591378839275,3.530290706597043,309.4701160757678,4.483393506262218,197.0,2.7292886531429743,0
6.052775553421952,7.767475388898061,3.2040122627762515,254.21769273236407,3.425512635683074,58.0,4.365575774716474,0
6.68008075029509,7.880826418345253,3.3452184524108666,262.1261107483757,6.700359171764614,48.0,0.7581074973404247,1
7.2154358020645875,8.842721861351185,5.010155927628271,283.6078809575887,9.009782226633495,185.0,3.4986370665306827,0
6.96408557590197,7.765163922746588,2.9547384602812907,608.1396849710923,1.561796173675015,192.0,0.3678455555682296,0
7.146000824479371,6.851001479526842,3.908072403424114,566.7538755659118,3.469250630814409,99.0,1.5842298666320198,0
6.463907839636613,8.38360678599417,5.461811356902698,439.5534067922472,7.540609204052757,181.0,2.2431110914858587,0
7.937374331772927,6.1338016623310825,4.567940483154057,234.7264188304609,5.863982937281,188.0,3.770333419078168,0
6.059061330756175,6.418586619260713,4.383803638145814,457.1667112053244,8.305753491924147,126.0,1.9488163462406944,0
7.390048237669375,7.835847264720069,2.6319741413754,321.3659565787274,6.545335863295338,114.0,3.1883225869937264,0
7.945512874367969,8.016396667786578,3.275571666681356,100.0,10.424672027447444,90.0,1.9691577932876507,0
7.384726474199116,6.254948776496005,1.41806844956407,384.4520764881512,5.535765796500951,113.0,2.204074841827272,0
6.837980618348136,7.11718251901325,3.598697281157297,248.97043509991337,5.665433444992885,171.0,4.875992261679223,0
6.577362362669617,6.8939161677803416,3.32935221313661,253.03358850919557,5.965164116047396,169.0,1.2746577326366422,0
7.828870120837005,7.013323677118403,3.028062150187417,319.9510407718391,4.572533444820326,107.0,4.1387309609207765,0
5.861620059790662,8.443597776272945,4.232633745891432,290.20124324691045,7.544261476402774,154.0,2.998404171787527,0
6.223900591696285,8.206505463547252,1.5506702130907242,345.889181707519,5.711123671589078,187.0,2.136669466638014,0
6.681953787606623,7.480877820146293,4.961835421392417,340.12033399793535,7.364540027435432,105.0,1.173715751384823,0
7.990123006009599,6.954038072885072,4.0821176255283405,124.90290885828423,7.833499560872481,177.0,1.280645539351363,0
7.303814108832717,6.15035032977986,2.9152392244176317,532.43335866594,6.285364044680982,192.0,1.89203246286308,0
6.225563393191804,8.920184938781949,2.821524494619128,231.9947932461584,6.505148972702591,133.0,2.774918389168287,0
6.751753835692077,8.092113900284918,3.576733458298313,235.71219378434324,1.9690106372103984,172.0,3.905264454234602,0
6.508541484722964,6.79333089592686,4.825021478476535,310.5736097851643,3.348939236540536,18.0,2.5496411101164567,0
6.432168806213172,8.219599497624891,3.121929262428013,336.9998183156847,7.530150358972195,185.0,2.650033722176672,0
7.783111646845423,7.429776379425374,3.172837082375072,525.0775780198206,9.27089354545554,112.0,2.8740146650165426,0
5.902605496589196,7.212890495137657,3.0217421731510457,382.33081424658815,0.1,40.0,3.715166537158093,0
8.287024684587498,7.935211528289602,5.138428935241767,417.9758580931441,3.2964105582457552,102.0,3.9672042287947655,0
7.662583752147698,6.758501750087275,2.5573402764755717,382.9443425099938,5.070861807243951,113.0,0.919551786642228,0
7.872689336482958,7.15624348048989,2.9645908816571147,377.7753898998528,2.3621766137579665,174.0,2.576887935385032,0
6.629648390379794,7.621461064199546,4.7561227851131935,387.167540370441,2.532441067454952,58.0,4.841106026021882,0
6.880047424736713,7.000548807114787,3.1764130003354363,118.07190289172738,6.424759621381415,85.0,1.0258200694200683,0
5.85347854838023,8.169085210267523,4.364470632054626,320.00978181925655,9.7441279075143,152.0,3.1114693356734384,0
6.580270074346558,9.36906650367826,1.9064639317164496,489.4713332685389,0.1,156.0,2.743733994304829,0
7.394923878114521,6.7457018673928575,2.7536489740457832,823.0797212968023,4.488571553054912,46.0,2.1499866150950826,1
8.036850449425117,5.834874703695956,4.781320846128274,205.4829280952588,6.389841025371164,196.0,5.386173976565037,0
6.114274546558039,5.498259832523738,2.1883923410837456,400.7695952389223,7.340641916600725,72.0,3.055253713301812,0
6.707595250411788,7.349531858505018,2.818441152276351,281.474410655079,5.957382029207116,182.0,5.266717607916471,0
6.878960623813982,6.836835409873817,3.3080222770697745,595.7182284676219,10.284207649808346,33.0,3.0084408078666147,0
5.883368638246012,7.70786050106708,1.813014578408416,187.54606870502224,5.086719779977382,67.0,3.6903838339765977,0
7.47307939340672,7.632597672026101,2.5034278576537234,424.9927388379056,8.935978371176292,113.0,2.134167736609529,0
6.420807734605913,5.896783153385904,3.1351640181907685,181.1346680594972,3.0608969889620927,84.0,2.1508594870533697,0
6.843687719058381,5.685116170518594,3.0560180809943533,311.7719998327001,5.173948839766549,163.0,3.6140212953732895,0
6.638440502470498,7.795933240346095,4.536422425004563,345.88240031002294,1.361854772603448,39.0,3.641546186450386,0
6.36852919542426,7.635428834719957,4.849748633798704,478.3630018087529,7.702593321646983,175.0,3.896980599887782,0
6.9943640116155565,7.0741820016334485,1.9726981535989063,220.73998086097663,4.638671412076471,71.0,3.565017430431863,0
6.827512337145582,5.842856414867695,3.133522223000987,429.60596586168623,6.073463187559694,5.0,0.9953686094938728,1
6.702513694177068,7.971391262764991,3.809097970109719,352.2533268065536,4.059894106144779,165.0,1.7904469849313764,0
6.417230702655726,8.771899545423944,4.8196169589590365,382.7352063543176,6.759285504977048,1.0,4.2749143292230425,0
7.255619736626365,7.777982440218922,3.862188356780555,464.99992576221695,6.192301921567257,125.0,0.2,0
8.322893814793828,6.652526109434936,3.349096081910798,196.09319683936548,2.016045710086381,184.0,3.438910862258405,0
7.111909786271302,7.544552165571151,3.799851038379157,447.2713967778311,2.1896977022509687,135.0,2.832179851396228,0
7.796894571928903,6.133885919066315,3.808522601203512,281.731417629269,4.916693808975944,113.0,4.274372801208539,0
5.8878224598772295,8.557960713838792,1.886742849258758,481.5048145972192,6.978721872219972,192.0,3.6249317791061326,0
7.126209151435016,7.581844334529538,3.2313585510075225,390.1469161445456,10.588686659341542,8.0,2.004029580437307,0
6.122105344823146,5.731843088246768,4.75099319302643,324.85659421795333,5.908972569997187,108.0,1.9359749425475048,0
5.818460057974479,7.199325639556317,2.7511718775671943,279.1968837091014,8.02259420746562,126.0,2.2158247905046213,0
6.408502874032771,7.963301510234231,3.155335971056933,448.7953993226397,0.1614471957074936,126.0,3.8700945710559416,0
7.953519467530858,7.166952379024478,2.7089802605687736,501.3142022577113,11.038867548301948,192.0,0.2,0
7.760012662935717,7.224104278559826,0.5,286.05781509677786,6.817058633387578,185.0,3.236069166535592,0
7.19440377764352,6.275597792952729,3.024708212681615,214.0392121062324,4.851186466523661,28.0,1.6754481191589492,1
5.773839552088055,8.066540987081655,3.3621503167834472,433.3053251534271,4.505911857626224,154.0,3.2862529467108854,0
6.842975478889651,6.851530799980862,2.3850079309429177,176.17628695595596,1.678400606423005,34.0,3.516746679755053,1
7.241360007121388,5.343554622994967,1.6144356613383264,193.3385074900434,2.536139612839487,96.0,0.5065101256069688,0
7.140428983662878,7.128742629329606,1.9432722482620208,222.4759669366521,10.73130689640024,22.0,2.659700359499053,0
5.524965133215403,8.481149715570353,3.9170251393626767,300.14594203535006,2.032986685141962,124.0,3.2333555352003702,0
6.287745721584103,7.1130705534000525,5.367029727656286,189.6401732941466,1.9751967264009649,148.0,3.131925142912721,0
6.948737788681027,9.23798498512352,4.658920009086519,117.34401087421068,2.8933385417732627,142.0,2.8166985703260528,0
7.429032727613752,7.928967948548517,1.386784794203338,213.7466966795452,1.405457741116182,151.0,1.1686687202789825,0
5.2430977431200425,7.838758162280366,4.025552772660843,427.0969335887143,5.04591972453653,67.0,1.397057954030187,0
6.870300819616113,7.371601734082391,2.204205149028852,197.41471134478792,8.266731537995717,147.0,0.9329290158692248,0
7.114439015903162,7.431713792235709,2.3012795249894675,309.1676386454996,3.1685230211838995,78.0,3.8310683562596304,0
7.679689590812971,7.236576364880496,2.445629282434459,583.6038154838675,0.8800271607175354,39.0,2.826643737290098,1
7.554286067389949,7.197730607917474,3.847280339826516,344.0991043967492,5.8755839390439615,165.0,2.9223701410609304,0
7.466057055047044,8.03086716206715,4.151104051738846,391.1037187675512,4.832676986960561,99.0,0.4417598342326587,0
6.360047594638453,6.5641687702094345,2.8823627144642545,236.4751978098136,8.008173650244874,129.0,2.949595804108192,0
5.473598290301354,6.42410617127574,2.9027151107903704,609.616982444017,3.636475102093189,19.0,3.950455607974024,0
6.68555779435088,6.376804949124622,3.557116491882952,285.0446613033886,4.219529661119974,15.0,0.2372406381385809,0
7.801305460166848,9.545654547677154,3.68159344742909,322.627437865818,4.5514089063701935,1.0,2.196890611882544,0
8.114763622019545,8.03034290167058,4.411470848110235,508.04704135608375,5.267012331660446,31.0,0.6444763026827918,0
7.568439281838228,7.804492201680144,1.4587536293889616,328.1918906175657,3.8223149679272304,180.0,2.3695768879051693,0
7.343472658241388,6.442485329706568,3.024032807764836,355.74665392102577,3.3360676758619734,171.0,1.6485121536436154,0
7.303711718708772,8.123342300674828,1.7183707489305868,316.19740150530447,0.1,174.0,3.5713632504624044,0
6.555105002591375,7.383428653546671,2.938869265123917,317.0201146331327,3.3038383726396487,86.0,3.2538593451395874,0
6.895951765157104,7.71416894113175,2.728589654783087,394.460241299371,7.145669804245256,50.0,4.937256608451067,0
8.335255620661066,6.523379684136444,2.943900655316757,416.3531827037727,7.5507365581066574,20.0,2.9188832260492594,1
6.245953595366499,7.660268857417576,2.040308534267362,272.81018825449195,3.586660929226098,105.0,3.50773170315641,0
8.291823032567882,7.076166461793517,1.2152522481510857,258.07034526236845,8.898457994545286,190.0,2.163438777527284,0
6.742377476406353,6.734388842969812,0.5,276.9036693370924,4.913887784898936,43.0,1.3454030231571317,1
8.060345687276063,8.23410633580725,2.842583814882192,181.8495182960278,0.986460884552156,5.0,4.25214365203513,1
5.874547992401969,5.962292191469998,2.482798673000473,159.14836897768433,0.1,66.0,4.86488258032062,0
7.468723360931719,8.064776264314151,2.188874802235408,385.6600576669889,8.65477376785918,140.0,4.05848354885738,0
6.410583891241902,8.184486133552996,4.587058155397993,462.6314963810135,3.8809888242167783,128.0,3.1968421846942987,0
5.86778624646065,6.62035632444876,1.968674175845627,454.52543517742606,1.3578064307822628,185.0,1.5388596682720856,0
7.174827233928757,6.679671538867533,4.700200898566563,100.0,0.1,188.0,4.712442260140419,0
7.807577430876775,7.276974318733598,4.948612493123108,320.5921895548087,3.812851667374571,183.0,3.869263973455518,0
6.324046849125203,7.782036210462221,0.6589194398527427,217.7489653288929,6.214252576989084,71.0,6.037317913994169,0
5.800787231633279,7.347145008185774,3.110857750798764,367.2484925385028,2.9069265678613863,66.0,1.2683640746401403,0
6.926524188532036,7.933562460191879,2.520364210996811,299.86117774287425,1.8402645195983856,73.0,4.29384975187107,0
6.930051736978255,9.2629796525374,0.5,421.0294287493506,3.351872694179818,155.0,3.823659757312197,0
7.438655702043599,6.992283230850286,1.266430496317903,347.70162915183903,8.729576057434567,156.0,2.486959199627916,0
7.759675657091591,5.784820029296579,3.929923328530169,122.47977260985328,0.8210551469744285,165.0,5.045752320304656,0
6.952467854982005,8.325923583030653,5.423039103253517,233.94969526405512,3.0748969087324487,79.0,3.603517722636822,0
8.48440265183541,9.183314575927527,4.083213771239098,350.69421377919844,8.632273218852772,19.0,1.5946604573075194,0
7.179387795628234,7.892768363051124,3.388358967015573,360.8132515077304,6.4825288682712605,179.0,2.822491475588385,0
6.7228587951944805,6.412251324646332,2.974401142042695,181.31878307551975,5.537383441336869,13.0,1.576711789345331,1
5.710746112717738,7.376107636764799,5.019195497577737,165.62483557446538,3.054661593751254,45.0,2.2972264269217293,0
6.789872383747066,6.381476515788368,5.577887042349168,356.74944050878145,5.091514443501284,6.0,4.0557392303096,0
6.730890443671092,8.142855493962948,2.295788784570977,181.5599232739367,3.386512794640098,129.0,4.4839110678513245,0
7.768243837025176,6.148709597301566,0.6000161276276508,149.76446881990572,2.421841606787747,106.0,3.331818500684048,0
7.369986899253483,7.1998712131718,0.5,296.583138484239,1.7598275740947793,121.0,1.874887685115702,0
6.056504702693906,6.495662173706093,4.586257190591763,291.3864690393619,7.352286789117495,25.0,3.5724126305930355,0
7.13780350912883,7.626824685134962,2.943529751070736,244.59194271928385,4.818781603351593,154.0,4.085099456936455,0
7.537224937383243,7.133658322862242,3.2198902925504624,265.5515651930045,5.943541231408088,141.0,0.2,0
8.222425087510267,7.676762103250263,0.8512188084519443,351.6602867866874,5.455019557404211,19.0,3.174718162546376,1
7.710003173931248,7.522350554966366,2.09617330465384,263.5804515584217,6.322756483425078,138.0,2.714715302401004,0
7.608677323449182,6.5133409722758895,2.645423023319061,358.48364259978075,4.235843630042325,173.0,4.430566883114358,0
7.048068795692131,8.126877063529022,3.249406060036885,304.34377566591985,3.5550276468362774,71.0,3.5785337472922487,0
7.31064960433876,7.451234348156885,2.521689553303489,370.1180186463987,2.554159011826633,15.0,3.7265275522091774,1
7.999603920564927,6.511470992134099,1.7552085620383888,455.3846678523974,0.7580925997786592,107.0,2.2771335504285566,0
5.93377808201628,9.740926556205793,2.0585196088769724,450.7097414468714,1.6339004881312509,159.0,3.002477575698654,0
6.720448538226435,7.976430166717125,4.449987943136679,504.58525652793,3.903746836699336,126.0,4.415527454705832,0
6.381945000995008,7.346739446600695,3.2937415435242,450.5776276276592,0.1908815466935651,136.0,2.9026804005445848,0
7.3033224949808995,8.915204526701823,3.734588168346662,378.6269037850165,0.8531422875919095,30.0,3.262004333597361,0
7.9841777405206305,9.341815609386607,1.9213514269472045,297.98820348318264,8.126419677905533,98.0,0.6960640523369008,0
6.522420570623141,7.354650577686114,0.5,303.4686892620531,5.672538454561377,97.0,2.8971899455091767,0
5.08775650602445,7.847397486434762,2.372274831738604,244.6667232277028,3.644489815389438,1.0,0.2,0
6.670223403980424,6.511997181997059,1.960115334689404,350.54351492618696,11.81472337671368,16.0,2.2257826959626152,0
7.730778985613925,7.352807249231988,3.4188147223536958,433.68649744543217,0.1,114.0,3.0952733365903486,0
7.430103922359904,7.30093744624013,6.942868456418211,262.91988765403755,7.926833829385465,11.0,4.150546191726856,0
7.342548998248461,7.684827033621654,3.834199221141907,345.5338569603471,4.665601751661752,155.0,1.501260084822036,0
6.7760053585004165,7.83276047863701,6.283152191260186,268.71653255338765,7.355141068738435,86.0,3.560526215205153,0
5.976775411024171,8.05982844882806,3.6825236344073375,375.1225196225138,5.326861151812421,168.0,5.202740106543192,0
7.412235457299574,7.737642656299959,2.244136514912742,284.073993926006,0.1,172.0,2.0388842014265665,0
6.3325745519723,6.289257373370836,3.41749929374506,261.2587314447137,5.2863814026764855,70.0,0.6794206174160138,0
8.747277386704365,6.561532894258916,5.136766319373249,268.40399660815694,6.0066675639187945,120.0,3.4347599355856326,0
7.456405766683613,6.953592380536327,5.195475115585487,410.399452861468,0.1,185.0,1.212004490195561,0
6.535481357956839,7.2177594080767715,2.309595158348305,338.3900713603574,10.832144881405696,176.0,1.7715021397897204,0
6.510891802089097,8.550774290472113,3.303820434839159,298.5893923999957,5.9336227825183165,168.0,4.385005412553729,0
6.925644634709129,6.337061013147087,1.2848797443946258,381.3685403056653,7.015963220409486,39.0,5.815348913065021,1
6.8083984623826,7.1425849518293,3.989602349629716,300.25805390388194,1.5034118312710651,131.0,1.4989648254877723,0
7.893467020423963,8.45300949821405,4.864025638867073,485.1821472422844,7.071852566436855,183.0,1.89387038997688,0
7.149132935795237,7.200122525503388,3.0477593449392195,233.1360615568092,8.268513378689168,1.0,2.340196556386771,1
6.4146946088731776,7.960415649842824,2.1991391347678464,327.5634184619262,5.760704684413538,23.0,2.17828791971186,0
8.512352548124626,7.360457957072096,3.432157141533075,181.42817339995992,4.971885324437706,195.0,5.899938770718052,0
7.039446665216178,7.756783257324723,3.5009508376357994,308.3750729731887,2.3192356253047506,190.0,2.2041482554683203,0
7.615071740775117,7.2715274561904595,3.097372598219544,148.44374027520442,4.351379246650023,115.0,2.4183721282108066,0
6.513418794044193,8.167065472728353,3.214458149203144,439.5579827070952,3.463911457222159,162.0,5.424266209762238,0
7.290492502195619,5.9549435925935645,2.791422179436755,441.98045204066943,6.715986912178053,145.0,3.865014467308952,0
7.248887992914556,7.136687991611455,4.195145913871687,444.10042084693714,2.450372224647792,48.0,4.4788488494238665,0
5.488280566323078,7.796572676694308,3.883472934198152,353.46469762093614,6.693952164510672,91.0,1.640830690466413,0
8.612220088368513,8.033695248006193,1.820276223427021,244.4155514347889,2.4830433118110307,53.0,2.204730475236396,0
8.032515568738038,8.992952622753828,1.7872912762096864,253.95912415568603,4.212942337519944,61.0,1.4404224634815594,0
6.68224374708321,7.108975333134423,2.6947506995681256,533.6206466264625,6.84813319103845,103.0,4.201892319053724,0
6.118184207635316,8.979481761860873,3.884204548926215,522.2812524559756,2.8886098400418683,102.0,4.837864811675166,0
7.278049291042842,6.840976173340329,3.177668896668977,364.7066188340926,6.951609466932806,139.0,2.1003384462277306,0
7.069358159531517,8.828646411544643,2.2282195078528138,288.1239159103607,6.658982473014104,143.0,2.4536380156435857,0
7.284535158850583,8.317467126698372,3.313822316070996,514.2348107238213,4.187147979869169,90.0,2.519264902442013,0
7.153261916955271,6.5865414203677775,2.603027376573274,266.6596206338228,8.485349604067368,118.0,0.6791640100827365,0
7.404992791444741,7.807039237251822,4.056583752268958,377.4619049715089,5.233353025931343,139.0,1.9892668833605196,0
8.157844559513446,7.448764164467809,3.399670122080457,512.234876647815,8.30682957975605,135.0,4.159899322145401,0
7.454482564102917,8.125584593675,2.6216661750574275,249.63938004024467,10.380394774631537,47.0,1.6868722433323589,0
6.160275600872047,7.27672841156669,3.2778225264557537,449.5068302764535,4.276096934896065,136.0,3.139472793307482,0
8.090050282169962,7.192753774338269,4.5780576714290415,412.4672955012644,6.93486495208219,5.0,1.037971538303765,0
8.31249165079063,8.869094582762852,2.316443908144347,345.2580149322127,3.0872962240313733,87.0,2.783998633306698,0
9.0,7.401279105544327,3.4831883779765933,230.7879681040261,1.9015567714754056,194.0,2.155018268120988,0
6.1012047734083215,8.326422324191766,2.915447591440805,263.0672287876069,4.413621027840715,91.0,1.1674927743243493,0
7.19430561052022,7.2746485149558,3.5123804206345195,384.7341287420791,0.9121991607516112,63.0,4.185579144232667,0
5.33432103744881,9.166663259227525,2.214522070085124,179.1995846142336,2.1871766610580705,21.0,4.269941041801529,0
7.442519325103367,6.8216653706645065,3.132402519791251,365.68926308219,6.774297797963204,199.0,1.5456919316460374,0
6.561439761466582,6.885856468752816,4.329387938900161,414.9261180873996,3.459052953653485,119.0,2.675724803709409,0
8.538756635859963,9.024517181115904,1.8755916225046712,468.2264207370921,7.131542261365585,121.0,3.066478024608674,0
6.380308023985134,7.055053609104747,1.4047138760099018,182.1971510647733,5.898235814052462,102.0,0.2778573193082261,0
5.648653569626191,9.101074306164392,1.4502533226156429,507.94967565935286,10.553462186057343,90.0,0.9043609104089518,0
6.622989007437984,8.391840579594813,1.5952049637597734,553.4436193015922,6.5730118567281375,140.0,4.929426654550172,0
5.41960978302629,7.345350293439166,3.7143879454711968,399.2181881256313,8.342654210837942,112.0,1.402309655246144,0
7.600879563605848,5.6867065279828415,1.3129683769614415,225.43417022904077,6.20565398938264,139.0,4.887274662377544,0
5.347933562994943,7.480681695728163,2.6425255863077632,310.62688539677106,5.934180503234218,182.0,0.9818794884250036,0
7.022766064946527,7.601630053533425,3.7419471639728497,344.28833058577914,8.494199126339945,138.0,3.988241665710604,0
5.337750544115043,8.667217733304373,3.499990872658312,382.4556210476668,7.0063923975957945,119.0,2.533045338734497,0
6.743761756370686,9.088447176240113,2.537329224045018,352.63778631723227,5.630190838872284,16.0,2.74385059626845,1
8.314702524643627,6.815012820856253,3.2291084781061272,383.739817147354,5.616963997789153,143.0,5.783903870300946,0
7.288518313148636,8.301181763988183,3.128574395685082,339.11038911930524,6.614687935491248,186.0,1.1187200485219773,0
6.3092051160280525,8.26540215601335,2.7309108533421766,381.8128513414692,2.985879441620345,119.0,3.892197294391607,0
6.9750372088487325,8.573412702410446,2.746998337614504,294.7371894606424,2.858601601583905,84.0,3.830234495336733,0
7.014413497635557,7.998689912135545,5.682512921708353,309.4175939621037,9.276217797118797,132.0,8.031860083749567,0
7.378104276674724,5.55750230903823,3.971173084717561,280.87697954279986,10.593240991579991,22.0,1.3843037696521712,0
5.906513309375339,7.34457756747224,5.976781101014572,580.0711441404886,2.2133526247695023,163.0,2.061022809744845,0
7.474053819077865,6.3442924250830846,2.4036442404953986,525.6680943409187,2.993016702680887,142.0,4.223883428748831,0
5.0,7.297394227081926,2.898040083734223,416.6353028016339,8.427568458512434,94.0,2.6996042111972054,0
6.496092358108951,8.480004236133894,1.4014490816680232,509.0370796721286,6.60055997942719,31.0,2.305423564902376,0
6.609380926038765,7.805150835874973,2.0285198374925133,445.8153606773459,7.029284315962766,70.0,4.436267232484748,0
7.506661460856991,8.648090866397432,5.282295778395001,371.7525391416866,7.689803884559171,91.0,2.600147345544419,0
7.018104682141495,7.841753920713539,2.3735588521898925,169.33143907763798,4.277803514767773,128.0,1.6622113944278736,0
